,user,location,text 
1059,NikolaOdic,"Toronto, Ontario","#GameDevPaidMe , my experience is mostly in mobile and casual games, all figures in Canadian Dollars, all located in Toronto:

2010 - 2D Artist - 30K
2011 - 2D Artist - 40K
2013 - Sr. 2D Artist 50K
2015 - Sr. 2D Artist - 60K
2018 - Sr. 2D Artist- 65K
2019 - Art Director - 80K"
1060,plotlessplot,"Barcelona, Spain","Salary transparency is extremely important. #GameDevPaidMe

Portugal, B2B IPTV (2013-2016)
650€/mo (net) - Game Designer (professional internship)
1000€/mo (net) - GD

Spain, Mobile F2P (2016-2020)
27k€/y - Junior GD
35k€/y - Mid-Level GD
55k€/y - Lead GD
55k€/y - Senior GD"
1061,molleindustria,"Pittsburgh, PA","Game developers, animators, and authors are sharing their compensations with the hashtags #PublishingPaidMe, #GameDevPaidMe #AnimationPaidMe 

This is a big taboo in industries without collective bargaining. An important step toward recognizing and erasing wage gaps."
1062,artrulz,"Portland, OR","as if we needed a reminder how out-of-touch video game people can be, #GameDevPaidMe is currently trending while the rest of the world is a lot more concerned with a global pandemic and fascist police state. Anyway go see how much they make or something"
1063,lazerwalker,"Toronto, Ontario","@cwervo The #GameDevPaidMe hashtag feels related, if adjacent? I think this is tough since creative roles/industries are generally worse at having clearly-defined career ladders :/"
1064,johnnemann,"Santa Fe, NM","#GameDevPaidMe 
Sony QA: $12/hr
Sony R&amp;D, Software engineer II: 55k-65k
2K Marin, Software Engineer (I think?) 75k-90k, plus ship &amp; sales bonuses
Indie: my stated contract rate is $10k/mo but what I actually get paid varies widely"
1065,Squiddiez,"Seattle, WA","#GameDevPaidMe 

QA, Blizzard, 2003: $12/hr no benefits
admin, Blizzard: 28k-46k
producer, Blizzard, 48k but 61k w/ profit sharing and bonuses
writer, Carbine, 65k
designer, ArenaNet, 65k-82k
designer, Sucker Punch, 92k

DMs are open https://t.co/mT8vRZ693R"
1066,jmarieray,nyc,"my turn! #GameDevPaidMe in NYC

first job: 15/hr intern at mobile games start up
35k/yr after

second job: 40k &gt; 55k art director at a kids transmedia company over 3.5yrs

current job: 67.5k &gt; 72.5k as a lead artist at an indie, 3.5yrs tenure"
1067,kohizeri,"Plano, TX","Male game devs, this one is for you:

#GameDevPaidMe https://t.co/6tTGydo9Ig"
1068,SOEgames,,"#GameDevPaidMe

$5/hour for lead gameplay developer. (w/o taxes)

You think it's low and even pathetic? I am one of the bigger earners in the industry, in Turkey."
1069,kchironis,"Los Angeles, CA","ok, i’ll join #GameDevPaidMe:

intern, EA, 2011: $34/hr
designer, Microsoft, 2012-13: $105k plus bonus and stock
designer, Signal Studios, 2014: $84k
writer, Her Interactive, 2015: $65k
designer, Oculus, ‘15-‘18: $138k
designer, Riot, now: $164k plus bonus"
1070,floofyscorp,"portsmouth and guildford, UK","hey, anyone in the UK posting their #GameDevPaidMe numbers: add your details to this spreadsheet so the info isn't lost to the shifting sands of twitter! https://t.co/YeUEMTp05T"
1071,Pioldes,"Montréal, Québec","the #GameDevPaidMe thing is uh, something when you realize it's all USD"
1072,Felixenfeu,"Montréal, Canada","#PublishingPaidMe #GameDevPaidMe #AnimationPaidMe #VFXPaidMe

Good time to share the Anonymous Wage Survey

https://t.co/3BBAulV867

https://t.co/7lTj8stP6L

It's mainly VFX but it has some game dev data. Has location/currency/industry/etc. data that can be filtered."
1073,AngelosLH,London,"This doesnt seem to be trending in the UK yet so,  #GameDevPaidMe 

I've 9 years of XP - chronologically -

£21k Entry level 2D/UI
£27k 2D/UI
£28k Lead UI/Marketing artist 
£28k Concept artist

And then I quit studios because, ffs.
( My Freelance rates are variable )"
1074,Emeklaus,France,"#GameDevPaidMe is a great idea however without information about location, experience and benefits it doesn't help much. Here is ressources I have about a few country. (1/4)"
1075,mickaelgodard,"Berlin, Germany",#GameDevPaidMe is fairly interesting but mostly for the same country. Translating across country would require some calculation tool (like numbeo) and a comparison of benefits.
1076,sirdefne,she/her • 26,"#PublishingPaidMe #GameDevPaidMe #AnimationPaidMe 
pay transprency is critical to bridging inequality. if you work in these industries, and you’re deciding whether to share or not, please read this article: https://t.co/cFIJJPQswt"
1077,edstub207,"London, England","I'll join in with #GameDevPaidMe

QA Apprenticeship in Software (Important step into getting into games for me £10K a year)

Freelance QA in games remote $11 an hour - As and when required work

First QA role at a studio was under £20K at first but can't remember the specifics."
1078,DevSalvatrix,,"#GameDevPaidMe  - This is the hash tag to share game dev salaries for transparency.

25 years experience - Started in 1995 as a game tester at Sega then at SSI. Began at $8/hour and capped at $12/hour. All positions to follow were salaried with no overtime...
(1/5)"
1079,flarechess,samluangkhot.com,"#GameDevPaidMe

$4/hr+Housing for Incubator Program
$12/hr - Marketing Intern at OtherSide Entertainment 
$14/hr at OSE after 6 months
$45k/yr at OSE after 6 months 
$22.5k/yr at OSE after 6 months during layoffs
$67k/yr at ZOS (now)"
1080,phie_mc,"Hillsboro, OR","#GameDevPaidMe 

Seattle/Bellevue Jr. UX Designer
$16/hr w/o insurance while we were indie 
Initial contract after studio was bought: $16/hr + ins. (I had a panic attack b/c my husband was out of work. My boss said they forgot to increase my salary)
Fixed contract: $52k/yr
1/2"
1081,nerdettedesigns,"Atlanta, GA","Most of my career is agency or software based, but here's my graphic/web designer breakdown:

UI/UX intern: $10/hr 
Entry level designer: 35k (too low)
3 yrs exp: 45k
5 yrs exp: 55k
8 yrs (now): 65k

#TabletopPaidMe #GameDevPaidMe #AnimationPaidMe"
1082,tenshakuma,,"#GameDevPaidMe in USA is like 
30k year / 52k year
In spain be like,  oh did you make 15 k a year?  That's good!"
1083,Kenturrac,"Stockholm, Sweden","Reading #GameDevPaidMe which seems to be today's game dev hashtag is rather fascinating.

My first ever salary in 2012 was 30k EUR/yr.
The only noteworthy thing about that is that this was 40k USD then, but only 34k today. Fuck me..."
1084,EscoBlades,"Toronto, Ontario","After the bombshells in the #PublishingPaidMe tag, reading through the #GameDevPaidMe tag has been sobering."
1085,petervesti,"Stockholm, Sweden",Wow really eye opening to see the US salaries people have gotten over the years. I thought you couldn't live for less than 100k but that probably just applies to LA and SF in hindsight #GameDevPaidMe
1086,rim_aj,"Montréal, Québec","Salary transparency is so important to help figure out your worth and call out companies for underpaying employees. You deserve better, you deserve more!

I made:
24k USD - Associate Producer
 
42k USD - Community Manager

51k USD - Community &amp; Social Media Manager
#GameDevPaidMe"
1087,LeishaRiddel,"Toronto, Ontario","#GameDevPaidMe *crackles knuckles*

Beeline interactive 35k
Gameloft 2d supervisor 44k
Sinking Ship Interactive 65k

(Other jobs were illustration or animation and i’m currently making enough)"
1088,JanDavidHassel,Stockholm/Berlin 🇪🇺🇸🇪🇩🇪,"More #GameDevPaidMe info specific for user research because of course they track and analyze the data.
https://t.co/WPHE4VDv8e"
1089,chengeling,in the abyss,"#GameDevPaidMe  In CAD
Concept artist 
Early freelance 30/hr
ATVI Beenox: 55k - 62k due to promotion as senior
Indie  - 70k
Current - 88k
All b4 taxes

Extra stuff I do: helping outsource, matte paintings, posters/ graphic design, ui help, cover occasional AD duties, vfx etc"
1090,SmudgeHimself,"Burnley, England","What keyboard is this. Winner gets 1p LMAOO 
#gamingcommunity #games #keyboard #Fortnite #GameDevPaidMe https://t.co/m0gUtxx7nb"
1091,_SteveThornton,"Saint Petersburg, Russia","With #GameDevPaidMe going on, it's still clear that the games industry is the wild west. There can be huge disparity in experience/pay within the same titles even in the same studio. I wrote this thread last year with slightly angry tips about salary negotiation https://t.co/J6IqhkPGXd"
1092,LyrainaArt,Germany,"Time to do my contribution!
#GameDevPaidMe
#PublishingPaidMe 
#AnimationPaidMe

Context: Freelancing for 5+ years for the above industries, I do illustrations as well as concept art. White LGBTQ woman. 

Current Freelance rate: 60€/hr - 90€/hr plus VAT.

(1/2)"
1093,MegZavala,"California, USA","Let’s go!! #GameDevPaidMe

$36-45/hr - ‘16-‘17 freelance concept artist (blizzard, wavedash games) 
$55k/yr - ‘18 associate artist (disney interactive) 
$66k-$73k/yr - ‘19-‘20 associate artist (jam city) 
$96k/yr- concept artist (unbroken studios)"
1094,SecretGamerGrrl,,"Looking over my last 5 contracts, I've been getting between $60 and $80 per 500 word page on most of the writing work I do get. Which is very sporatic, and I've had to wait up to like 2 years on some checks.

#GameDevPaidMe 

And none of that counts all the mounting interest from"
1095,SecretGamerGrrl,,"When in Rome, #GameDevPaidMe something on the order of, estimating real generously maybe... $6000 total over the past 20 years?

That's not an average of $6000 though, that's total. Mostly from boardgames and self-published pre-transition projects.

Not really financially viable."
1096,Ikeruga,[ESP/ENG],"I'll join the salary conversation #GameDevPaidMe
Junior Engine Programmer in Barcelona, Spain started at 27,000 EUR a year, eventually got raised to 29,000 EUR a year but did not get promoted to intermediate. This was fine until the rent situation became unsustainable."
1097,ChrisLewisLee,"Worcester, England","It's really insightful seeing the #GameDevPaidMe figures everyone's sharing. I think it highlights to me that I'm fairly modest in price, although I'm not looking at raising prices necessarily, as I don't have crazy overheads like those in big cities."
1098,RayRo_Art,Nordrhein-Westfalen,"#GameDevPaidMe and #AnimationPaidMe is trending. Take a look. Wage transparency is quite important for all of us, starting out or in the middle of our career."
1099,Pinnit4,,"#GameDevPaidMe in Spain:

- €700-750 in a YEAR inside an incubator program
- €1k/month - Jr. Programmer (false self-employed person, this is FRAUD)
- €16.5k/year - Jr. Programmer
- €19.5k/year - Jr. programmer
- €24k/year - Mid Programmer (current) https://t.co/6urHXL0ZRR"
1100,lunaatic___,moon,"wage transparency is important in any industry but I feel like the creative industry especially likes to exploit it's people with unfair wages. love seeing all these people come forward!

#PublishingPaidMe
#GameDevPaidMe
#AnimationPaidMe"
1101,mnsoleart,HELL,"Actually, this is precisely why I should do it lmao. #GameDevPaidMe
1 yr unpaid internship-2D game artist
12k € - Junior 3D env artist 
14.6k € - 3D Env Artist (current) 

This is considered a good salary in Spain. I'm lucky enough to live in a cheap province too. https://t.co/rrvbPl9Yn4"
1102,CraigRThomas,"Christchurch City, New Zealand","First job was a start up in Toronto, the first couple years were contact and probably &lt; 35k. Titles match the contracts. 

35-45k (CAD) - Developer
60-75k (NZD) - Senior Developer
#gamedevpaidme"
1103,Annamatedarts,,"Here's a #gamedevpaidme story. I have friends who were offered unpaid internships. Literally told ""We cant afford to pay you but we are soliciting you to do work for us"". Some companies that paid offer as low as $13 an hr w/ zero overtime pay. And to expect lots of overtime."
1104,GottaBeHenry,"London, England","#GameDevPaidMe is a really vital and interesting trend to watch unfurl.

Love to see steps taken to help industry workers gain the power they need to demand fair wage."
1105,n7memo,Greater Seattle Area,"Transparency over pay rates is not only legal, but beneficial to understand if equity is being considered and addressed. Really cool that #GameDevPaidMe is trending (with other industries as well). So, to add to it, here’s mine. 
- Contract QA: $13-22/hr
- Fulltime QA: $39/hr"
1106,tiffanylag,"San Diego, CA","I find the #PublishingPaidMe and #GameDevPaidMe hashtags to be so fascinating even though I'm not a member of those industries. I'm more a fan of them and a fan of wage transparency, too."
1107,erobisoniv,"Redmond, WA","It's important to be transparent about what #GameDevPaidMe to combat racial and gender pay discrimination. So:
$42.5k, first year junior programmer
$60k, second year junior programmer
$28/hr associate technical designer"
